1,2,3,4,5,6,7,8,9,10,11,12,13
26318274,Nedvizhimost',Kvartiry,"1-k kvartira, 32 m, 3/6 et.","SROK SDAChI 1 kv 2014 goda ^p Kvartira s polnoj otdelkoj pod kljuch v strojaschemsja dome. ^p ZhK unikalen kak po raspolozheniju,tak i vnutrennej infrastrukture. ^p Ohrana,video-nabljudenie i vozmozhnost' priobretenija mashino-mesto v podzemnom parkinge. ^p Rabotaem po tsenam i reglamentam zastrojschikov(bez komissij i dopolnitel'nyh sborov)-spetsialist otdela prodazh i investitsij v nedvizhimost'-Galina. ^p T-n-8@@PHONE@@(s 9.00 do 22.00)","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""1"", ""Vid ob'ekta"":""Novostrojka"", ""Etazh"":""3"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazhej v dome"":""5-8"", ""Etazhej v dome"":""6"", ""Tip doma"":""Kirpichnyj"", ""Ploschad'"":""32"", ""Adres"":""Krasnosel'skij r-n,Petergofskoe sh//p.Gor'kavogo""}",3600148,,0,1,0,0,20.9
74340431,Transport,Avtomobili s probegom,"Mitsubishi Galant, 2008","Prodam ochen' komfortnyj i nadezhnyj  avtomobil' s ogromnym salonom i dorogoj  kachestvennoj akustikoj. ^p Vypusk avto - nojabr' 2008 goda . Korpus avto shumoizolirovan,  otlichno derzhit teplo.  ^p *Kruiz kontrol' ^p *Konditsioner ^p *Fary-ksenon ^p *Podogrev sidenij ^p Novaja zimnjaja i letnjaja rezina ^p Avto v Noril'ske s 25 sentjabrja etogo goda.  ^p Real'nyj probeg.","{""God vypuska"":""2008"", ""Tip kuzova"":""Sedan"", ""Probeg, km"":""120 000 - 129 999"", ""Korobka peredach"":""Avtomaticheskaja"", ""Ob'em dvigatelja, l"":""2.4"", ""Tip dvigatelja"":""Benzinovyj"", ""Marka"":""Mitsubishi"", ""Model'"":""Galant"", ""Tsvet"":""Chernyj"", ""Privod"":""Perednij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",630000,,0,0,0,0,0.04
98439777,Transport,Avtomobili s probegom,"Audi 80, 1989","Tsvet sinij metallik,god nazad zamena dvigatelja,podveska perebrana,vlozhenij ne trebuet.Ljuk,signalizatsija,muzyka.V otlichnom sostojanii.","{""Marka"":""Audi"", ""Model'"":""80"", ""God vypuska"":""1989"", ""Probeg"":""250 000 - 299 999"", ""Tip kuzova"":""Sedan"", ""Tsvet"":""Sinij"", ""Ob'em dvigatelja"":""1.8"", ""Korobka peredach"":""Mehanicheskaja"", ""Tip dvigatelja"":""Benzinovyj"", ""Privod"":""Perednij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",100000,,0,0,0,0,16.98
68343460,Lichnye veschi,"Odezhda, obuv', aksessuary",Muton 58 r,Shuba muton ^p Kapjushonom (norka) ^p Razmer 58 ^p +7@@PHONE@@ - Svetlana,"{""Vid odezhdy"":""Zhenskaja odezhda"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""Bez razmera""}",12000,,0,1,0,0,0.11
83769655,Transport,Zapchasti i aksessuary,Perednjaja panel' WV Golf 2012,Prodaetsja perednjaja panel' (televizor) na WV Golf 2012 (novaja),"{""Vid tovara"":""Zapchasti"", ""Tip tovara"":""Dlja avtomobilej""}",9000,,0,0,0,0,0.2
31299275,Lichnye veschi,Detskaja odezhda i obuv',Novyj kombinezon dlja mal'chika ili devochki,"prodaem novyj uteplennyj  kombinezon (teplaja zima,vesna, osen'),vnutri flis, kachestvo otlichnoe,tsvet birjuzovyj, razmer do 80-85 sm( zakazyvali iz sp , fabrichnyj kitaj, nam malovat)","{""Vid odezhdy"":""Dlja mal'chikov"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""74-80 sm (7-12 mes)""}",950,,0,0,0,0,18.81
55733930,Nedvizhimost',Kvartiry,"5-k kvartira, 215 m, 1/3 et.","Obschaja informatsija ^p 1 pod'ezdnyj, 16-ti etazhnyj zhiloj dom raspolozhen v horoshem rajone, ne shumnom, no v to zhe vremja  maksimal'no priblizhennom k  istoricheskoj chasti goroda. Vhodit v sostav ZhK ""Na Polevoj"". Predstavlen kvartirami bol'shih ploschadej. V dome chetyrnadtsat' 5-komnatnyh kvartir, odna kvartira na etazhnoj ploschadke. Bol'shaja kuhnja -stolovaja, gostinaja, dve spal'nye komnaty, dva  sanuzla, vmestitel'nye garderobnye komnaty - v prihozhej i v spal'ne i dve lodzhii, odna iz kotoryh osteklena. V kazhdoj kvartire, raspolozhennoj na 12-16 etazhah dva bol'shih zimnih sada, iz okon verhnih etazhej - otkryvaetsja prekrasnaja panorama na ves' gorod. ^p Otdelka v kvartirah standartnaja chernovaja: vypolnena stjazhka polov, okna plastikovye, otkosy i podokonniki - plastikovye. V dome dva lifta (passazhirskij i gruzovoj). ^p Na pervom etazhe doma - mashinomesta. Iz parkovki mozhno podnjat'sja na lifte na ploschadku rjadom so svoej kvartiroj, ne vyhodja iz zdanija. ^p Forma realizatsii: dogovor kupli-prodazhi. ^p PODROBNAJa KONSUL'TATsIJa po tel.: 46-29-46 606-569,                                              607-611 ^p  v baze: jc#12188-18471","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""5"", ""Vid ob'ekta"":""Novostrojka"", ""Etazh"":""1"", ""Etazh"":""Ne poslednij"", ""Etazhej v dome"":""< 5"", ""Etazhej v dome"":""3"", ""Adres"":""D.Oborony""}",1445450,,0,0,0,0,11.87
98684935,Nedvizhimost',Kvartiry,"3-k kvartira, 93 m, 12/15 et.","Est' rassrochka: 30% - pervonachal'nyj vznos, 70% do sdachi doma. V zhilom komplekse Jantarnyj - tri zdanija. Dom imeet monolitno-kirpichnoe ispolnenie. Vnutri steny vylozheny blokom Porevit, snaruzhi oblitsovany keramicheskim kirpichom. Zdanie predpolagaet uluchshennuju chernovuju otdelku: peschano-tsementnaja stjazhka pola, vyrovnennye oshtukaturennye steny i potolki, aljuminievye radiatory, mednaja provodka, v sanuzlah na kanalizatsii imeetsja dva otvoda. Kazhdaja kvartira osnaschena elektroschetchikami, a takzhe schetchikami holodnoj i gorjachej vody. Bol'shoe vnimanie udeleno protivopozharnoj bezopasnosti: vo vsem dome ustanovleno sootvetstvujuschee oborudovanie. Prostornye ploschadki etazhej, na kotoryh raspolagajutsja pjat' kvartir, osnascheny passazhirskim i gruzopassazhirskim liftami. Konstruktsija (vnutri kvartiry net nesuschih sten) pozvoljaet osuschestvljat' ljubuju pereplanirovku, v tom chisle uvelichivat' kolichestvo komnat: shirokij prostor dlja tvorcheskoj mysli dizajnera, kakovym mozhet stat' kazhdyj pokupatel'!Dom raspolozhen v perspektivnom, novom, sovremennom spal'nom rajone, s udobnoj transportnoj razvjazkoj. Lodzhija zasteklena. ^p  Dop. opisanie: sanuzel razdel'nyj, plita elektricheskaja, plastikovye okna, v dome est': detskaja ploschadka, parking, lift passazhirskij, , uluchshennaja chernovaja otdelka, takzhe imejutsja: schetchiki holodnoj i gorjachej vody, domofon, zheleznaja dver'..  Primechanie:. Podrobnosti po ssylke: @@URL@@ ^p  v baze: 7248834","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""3"", ""Vid ob'ekta"":""Novostrojka"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""12"", ""Etazhej v dome"":""13-16"", ""Etazhej v dome"":""15"", ""Tip doma"":""Monolitnyj"", ""Adres"":""Vostochnyj-2, Shirotnaja""}",3950000,,0,0,0,1,20.17
24734604,Lichnye veschi,"Odezhda, obuv', aksessuary",Sumka iz pitona,,"{""Vid odezhdy"":""Aksessuary""}",7777,,0,0,0,0,22.26
42048110,Lichnye veschi,Detskaja odezhda i obuv',Kombinezon,"Kombinezon demisezonnyj, v ochen' horoshem sostojanii, na rost 80-90 sm.","{""Vid odezhdy"":""Dlja mal'chikov"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""86-92 sm (1-2 goda)""}",600,,0,0,0,0,0.11
28592174,Bytovaja elektronika,Telefony,iPhone 4 8gb,Iphone 4 8gb v otlichnom sostojanii vse est' pokupal za 15999 ^p vse voprosy po telefonu. ^p tsenu ne skinu,"{""Vid telefona"":""iPhone""}",10000,,0,0,0,0,0.33
44717987,Lichnye veschi,"Odezhda, obuv', aksessuary",Zolotistye tufli-baletki 38.5 razmer,"V ochen' horoshem sostojanii, idut na 38,5 , otdam za 100 rublej.","{""Vid odezhdy"":""Zhenskaja odezhda"", ""Predmet odezhdy"":""Obuv'"", ""Razmer"":""38""}",100,,0,0,0,0,16.77
19281476,Nedvizhimost',Kvartiry,"2-k kvartira, 45 m, 1/9 et.",Prodam 2 komnatnuju kvartiru s remontom,"{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""2"", ""Vid ob'ekta"":""Vtorichka"", ""Etazh"":""Ne poslednij"", ""Etazh"":""1"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""9"", ""Tip doma"":""Kirpichnyj"", ""Adres"":""Zavodskaja""}",2000000,,0,0,0,0,0.1
56017647,Transport,Avtomobili s probegom,"VAZ 2110, 2007",Prodam gosnomera a005kt102,"{""Marka"":""VAZ (LADA)"", ""Model'"":""2110"", ""God vypuska"":""2007"", ""Probeg"":""160 000 - 169 999"", ""Tip kuzova"":""Sedan"", ""Tsvet"":""Chernyj"", ""Ob'em dvigatelja"":""1.5"", ""Korobka peredach"":""Mehanicheskaja"", ""Tip dvigatelja"":""Benzinovyj"", ""Privod"":""Perednij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",25000,0,1,0,0,0,0.12
64818345,Transport,Zapchasti i aksessuary,205/55R16. Mishlen. Leto. 2 shiny,za 2 kolesa 1000r.,"{""Vid tovara"":""Shiny, diski i kolesa"", ""Tip tovara"":""Shiny""}",1000,,0,0,0,0,18.55
40020487,Nedvizhimost',Kvartiry,"Studija, 18 m, 2/10 et.","gostinka sdaetsja na dlitel'nyj srok, prilichnym, platezhesposobnym ljudjam","{""Tip ob'javlenija"":""Sdam"", ""Kolichestvo komnat"":""Studija"", ""Srok arendy"":""Na dlitel'nyj srok"", ""Etazh"":""2"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""10"", ""Tip doma"":""Panel'nyj"", ""Adres"":""Voronova 12v""}",9500,,0,0,0,0,22.16
48498398,Nedvizhimost',"Doma, dachi, kottedzhi",Dom 100 m na uchastke 9 sot.,dom nedostroen prodazha ili obmen rassmotrju ljubye varianty dom nahoditsja v tihom meste nezataplivaet  dom uglovoj horoshij pod'ezd imeetsja sad banja voda podvedena svet gaz rjadom,"{""Tip ob'javlenija"":""Prodam"", ""Vid ob'ekta"":""Dom"", ""Rasstojanie do goroda, km"":""V cherte goroda"", ""Material sten"":""Brus"", ""Ploschad' doma"":""100"", ""Ploschad' uchastka"":""9""}",2100000,,0,0,0,0,0.93
78438637,Rabota,Vakansii,Maljar po rabote s kraskami i emal'ju,,"{""Sfera dejatel'nosti"":""Proizvodstvo, syr'e, s/h"", ""Grafik raboty"":""Polnyj den'""}",30000,,0,0,0,0,0.94
78805207,Uslugi,Predlozhenija uslug,Massazh lechebno-ozdorovitel'nyj,,"{""Vid uslugi"":""Krasota, zdorov'e""}",0,0,1,0,0,0,11.94
21564869,Zhivotnye,Ptitsy,Popugai raznye vidy,"nerazluchniki,korelly,ozherelovye,rozelly,aleksandrijskie popugai.",,0,,0,0,0,0,21.91
36046127,Lichnye veschi,Detskaja odezhda i obuv',Sapozhki dlja devochki,"Sapozhki dlja devochki natural'naja zamsha ,nepromokaemaja tkan' s vyshivkoj i strazikami. Udobnye i praktichnye posle odnogo rebenka","{""Vid odezhdy"":""Dlja devochek"", ""Predmet odezhdy"":""Obuv'"", ""Razmer"":""21""}",350,,0,0,0,0,1.71
16826001,Lichnye veschi,"Odezhda, obuv', aksessuary",Shuba mutonovaja,"Proizvodstvo-Rossija; ^p Razmer 48; ^p Natural'nyj meh; ^p Vorotnik natural'nyj (meh-lisa); ^p Dlina-107 sm; ^p Pritalennaja s pojasochkom; ^p Mjagkaja, krasivaja,teplaja, ujutnaja, meh shikarnyj!! ^p Sostojanie ideal'noe! ^p Zvonite!","{""Vid odezhdy"":""Zhenskaja odezhda"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""4648 (L)""}",5000,,0,0,0,0,23
73433325,Transport,Avtomobili s probegom,"Opel Astra, 2007","S torgom avto v horoshem sostojanii na hodu, prosluzhit dolgie gody. V osnovnom delalos' v pravil'nyh remontnyh masterskih. Est' otmetki v servisnoj knizhke. Ekonomichnyj dlja vas - agregat. Otvechu na vse voprosy, vse pokazhu.","{""Marka"":""Opel"", ""Model'"":""Astra"", ""God vypuska"":""2007"", ""Probeg"":""130 000 - 139 999"", ""Tip kuzova"":""Hetchbek"", ""Tsvet"":""Zelenyj"", ""Ob'em dvigatelja"":""1.6"", ""Korobka peredach"":""Mehanicheskaja"", ""Tip dvigatelja"":""Benzinovyj"", ""Privod"":""Zadnij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",370000,,0,0,0,0,1.27
29761327,Uslugi,Predlozhenija uslug,Pedikjur,"Master so stazhem raboty 10let, predlagaet svoi uslugi. ^p Klassicheskij obreznoj pedikjur, apparatnyj pedikjur, spa pedikjur. ^p Rabotaju na professional'nyh preparatah firmy OPI. ^p Individual'ny pohod k kazhdomu klientu. ^p Podbor domashnego uhoda. ^p Vse voprosy po telefonu.","{""Vid uslugi"":""Krasota, zdorov'e""}",0,,0,0,0,0,20.15
92250298,Lichnye veschi,Tovary dlja detej i igrushki,Baza BeSafe IZI Go+ Isofix Base,Baza BeSafe IZI Go + Isofix Base ^p Baza i kreslo v komplekte v otlichnom sostojanii,"{""Vid tovara"":""Avtomobil'nye kresla""}",7000,,0,0,0,0,20.15
83834133,Nedvizhimost',Zemel'nye uchastki,Uchastok 10 sot. (IZhS),"Uchastok v novom mkr. Sibirskij, rovnyj, pravil'noj formy. Uchastok uglovoj, pod'ezd s dvuh storon. Sosedi zastroeny. Vse kommunikatsii, dorogi otsypany. 8-@@PHONE@@  @@URL@@ ^p Tjumen', Tsentral'naja ^p  v baze: dc#5971","{""Tip ob'javlenija"":""Prodam"", ""Rasstojanie do goroda"":""5"", ""Kategorija zemel'"":""Poselenij (IZhS)"", ""Ploschad'"":""10""}",950000,,0,1,0,1,23.61
99302283,Transport,Avtomobili s probegom,"GAZ GAZel' 3302, 2006","Gazel' 2006g.v.plita.Novyj salon,novoe lobovoe.obesshumka.Propan na120litrov,rama bez treschin.Dvigatel',korbka,reduktor v deale.Postavili novyj kuzov ot gazeli nekst vysota1.8m.Mashina v ochen' horoshem tehnicheskom sostojanii.Vozmozhen obmen,razumnyj torg,pri osmotre.TsENA 310000t.r.","{""Marka"":""GAZ"", ""Model'"":""GAZel' 3302"", ""God vypuska"":""2006"", ""Probeg"":""170 000 - 179 999"", ""Tip kuzova"":""Furgon"", ""Tsvet"":""Serebrjanyj "", ""Ob'em dvigatelja"":""2.4"", ""Korobka peredach"":""Mehanicheskaja"", ""Tip dvigatelja"":""Benzinovyj"", ""Privod"":""Zadnij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",310000,,0,0,0,0,11.48
56961419,Zhivotnye,Sobaki,Schenok chihuahua,"Prodaetsja zamechatel'nyj  dlinnosherstnyj, mal'chik, dokumenty, privivki, na foto real'nyj schenok!","{""Poroda"":""Chihuahua""}",12000,,0,0,0,0,22.13
61148259,Nedvizhimost',Kommercheskaja nedvizhimost',"Sdam torgovye, skladskie, ofisnye pomeschenija v niti","Arenda ploschadej ot 10 kv.metrov. ^p Na territorii biznes-tsentra NITI sobstvennik sdaet v arendu torgovye, skladskie, ofisnye pomeschenija dlja ljubyh grupp tovarov. Udobnyj pod'ezd, infrastruktura, gibkaja sistema skidok na period obustrojstva. Zimoj tsena snizhena.","{""Tip ob'javlenija"":""Arenda"", ""Vid ob'ekta"":""Drugoe"", ""Adres"":""proezd Jablochkova, d.6""}",0,,0,0,0,0,7.33
12255360,Rabota,Vakansii,Elektromontazhnik,"Trebujutsja elektromonter vozmozhno brigada s razlichnymi razrjadami, rabota na Raketnom zavode, TETs 5. ^p Objazannosti soglasno profilja ^p Trebovanija ^p Opyt raboty objazatelen ^p Nalichie dopuska k rabotam( t.ch. med.dopusk) ^p Uslovija ^p Ofitsial'noe trudoustrojstva(Polnyj sots.paket) ^p Grafik 5/2 ^p Z/p ot 20 000","{""Sfera dejatel'nosti"":""Stroitel'stvo"", ""Grafik raboty"":""Polnyj den'""}",25000,,0,0,0,0,0.68
10217306,Nedvizhimost',"Doma, dachi, kottedzhi",Dom 83 m na uchastke 15 sot.,"p.sh. ""Berezovskaja"", Per. Osipenko. Bol'shoj dom iz shpal, posle kap.remonta. St.pak., vod.otoplenie,  batarei, zal = 23 m.kv., kuhnja, prihozhaja, s/u (vanna + nakopitel' gor.vody), Kotel'naja vne doma, v dome pechi net. Linoleum. Pri zhelanii mozhno otstroit' vtoroj etazh.  Bani net, est' tol'ko srub s kryshej - potolki, poly i palki s pech'ju v stadii stroitel'stva. Bol'shoj kap. garazh i ugljarka.","{""Tip ob'javlenija"":""Prodam"", ""Vid ob'ekta"":""Dom"", ""Etazhej v dome"":""1"", ""Rasstojanie do goroda"":""V cherte goroda"", ""Material sten"":""Brus"", ""Ploschad' uchastka"":""15""}",1350000,,0,0,0,0,11.02
84242960,Transport,Avtomobili s probegom,"Daewoo Nexia, 1997",,"{""God vypuska"":""1997"", ""Tip kuzova"":""Sedan"", ""Probeg, km"":""200 000 - 249 999"", ""Korobka peredach"":""Mehanicheskaja"", ""Ob'em dvigatelja, l"":""1.5"", ""Tip dvigatelja"":""Benzinovyj"", ""Marka"":""Daewoo"", ""Model'"":""Nexia"", ""Tsvet"":""Belyj "", ""Privod"":""Perednij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",43000,,0,0,0,0,0.07
83258284,Nedvizhimost',Kvartiry,"1-k kvartira, 35 m, 5/10 et.","novyj dom,kv v otlichnom sost,novyj kuhonnyj garnitur,vsja neobhodimaja mebel',televizor,holodil'nik.,vse est',HOROShAJa SKIDKA PO KOMISSI","{""Tip ob'javlenija"":""Sdam"", ""Kolichestvo komnat"":""1"", ""Srok arendy"":""Na dlitel'nyj srok"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""5"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""10"", ""Tip doma"":""Kirpichnyj"", ""Adres"":""VODNYJ MIR.ULITs JaNKI KUP//""}",13000,,0,0,0,0,21.98
16562576,Bytovaja elektronika,Telefony,HTC one X White,"Stil'nyj smartfon, obladaet moschnym zhelezom, protsessorom na 4jadra, kachestvennym ekranom 4.7"", 1gb oper. pamjati, luchshim audiochipom na rynke. Tsarapin na ekrane net, po korpusu prakticheski tozhe. ^p Ochen' kompaktnyj i tonkij vsego 9mm. Pri vese v130 gramm .","{""Vid telefona"":""HTC""}",8300,,0,0,0,0,13.9
23519284,Dlja doma i dachi,Bytovaja tehnika,Otdam stiral'nuju mashinu Ural,Otdam(za shokoladku) stiral'nuju mashinu poluavtomat Ural v nerabochem sostojanii.,"{""Vid tovara"":""Dlja doma"", ""Tip tovara"":""Stiral'nye mashiny""}",0,,0,0,0,0,17.64
78799899,Lichnye veschi,"Odezhda, obuv', aksessuary",Prodam shubu iz surka,"Prodam shubu iz surka s kapjushonom , manzhety i otvorot u kapjushona iz norki. 10000 rub. tel. 8-@@PHONE@@","{""Vid odezhdy"":""Zhenskaja odezhda"", ""Predmet odezhdy"":""Verhnjaja odezhda"", ""Razmer"":""4850 (XL)""}",10000,,0,1,0,0,22.98
14604275,Nedvizhimost',"Doma, dachi, kottedzhi",Dom 164 m na uchastke 22 sot.,"Obmenjaju dom v Sterlitamakskom r-ne na ravnotsennuju kvartiru v g. Sterlitamak. Gaz, voda, s-uzel, banja, uchastok. D-sad rjadom, est' shkola.","{""Tip ob'javlenija"":""Prodam"", ""Vid ob'ekta"":""Dom"", ""Etazhej v dome"":""1"", ""Rasstojanie do goroda"":""28"", ""Material sten"":""Brevno"", ""Ploschad' uchastka"":""22""}",0,,0,0,0,0,0.88
47144460,Lichnye veschi,"Odezhda, obuv', aksessuary",Plat'e-sarafan Pull and Bear,"Prodaju plat'e-bjust'e (sarafan) letnee Pull and Bear. Sverhu gde top - nasboreno i proshito rezinochkami, snizu - jubka s podkladkoj. Iz hlopka, prijatnoe na oschup', podkladka - poliester/hlopok. V melkij tsvetochek. Podojdet i na hrupkuju devushku i - na normal'nogo teloslozhenija (tak kak verh tjanetsja). Razmer na plat'e MEX 30 (S/M). U plat'ja otrezany jarlyki, no ono nenoshenoe i nestirannoe - v ideal'nom sostojanii (lezhalo v shkafu bez dela).","{""Vid odezhdy"":""Zhenskaja odezhda"", ""Predmet odezhdy"":""Plat'ja i jubki"", ""Razmer"":""4244 (S)""}",500,,0,0,0,0,22.3
89454347,Nedvizhimost',Kvartiry,"2-k kvartira, 54 m, 5/9 et.",prodam 3k kv. pvh m/k dveri novyj linoleum san uzel kafel' vstroenaja kuhnja,"{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""2"", ""Vid ob'ekta"":""Vtorichka"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""5"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""9"", ""Tip doma"":""Panel'nyj"", ""Adres"":""m-n Koroleva""}",2300000,,0,0,0,0,0.07
73818576,Dlja doma i dachi,Mebel' i inter'er,Kuhonnyj divan-ugolok,Prodaetsja kuhonnyj divan -ugolok iz eko kozhi. V otlichnom sostojanii .,"{""Vid tovara"":""Krovati, divany i kresla""}",14000,,0,0,0,0,5.29
28532328,Lichnye veschi,"Odezhda, obuv', aksessuary",Dzhinsovka nm s birkami razmer 40,"Dzhinsovka s birkami zakazana s nm , ochen' klevaja nam ne podoshla. Podojdet na miniatjurnuju devushku i rost ne vyshe 160- 165","{""Vid odezhdy"":""Zhenskaja odezhda"", ""Predmet odezhdy"":""Pidzhaki i kostjumy"", ""Razmer"":""4042 (XS)""}",900,,0,0,0,0,23.59
15242911,Rabota,Vakansii,Trebuetsja operator na telefon,Objazannosti:  ^p  konsul'tirovanie klientov po telefonu (vhodjaschie zvonki) ^p  naznachenie vstrech klienta s menedzherom ^p Trebovanija: ^p  kommunikabel'nost' ^p  privetlivost' ^p Uslovija:  ^p  grafik 5/2 ^p  oformlenie po TK RF ^p  oklad 24000,"{""Sfera dejatel'nosti"":""Bez opyta, studenty"", ""Grafik raboty"":""Polnyj den'""}",24000,,0,0,0,0,0.09
71648526,Rabota,Vakansii,Trebuetsja prodavets,"Trebuetsja prodavets v port'ernyj salon,grafik raboty 2 cherez 2 s 9.00 do 19.00 .zp- vyhod +% ot prodazh!!!!","{""Sfera dejatel'nosti"":""Prodazhi"", ""Grafik raboty"":""Smennyj grafik""}",0,,0,0,0,0,0.01
60153155,Nedvizhimost',Kvartiry,"1-k kvartira, 36 m, 2/9 et.","Remont horoshij,s/u razdel'nyj,steklopakety,dver' metallicheskaja,schetchiki na vodu,balkon.Kvartira svetlaja.Zvonit'  po moskovskomu vremeni.Torg umesten.Sobstvennik.","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""1"", ""Vid ob'ekta"":""Vtorichka"", ""Etazh"":""2"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazhej v dome"":""9-12"", ""Etazhej v dome"":""9"", ""Tip doma"":""Panel'nyj"", ""Adres"":""Nikolaja Chaplina d.117.""}",2200000,,0,0,0,0,1.98
98382633,Lichnye veschi,"Odezhda, obuv', aksessuary",Majka / Futbolka Karty M,"Pokroj : fit slim ^p V nalichii : majka belaja -  2 sht ^p                     majka chernaja - 2 sht ^p                      ^p Pri pokupki bol'she 2-h  maek , SKIDKA 12% ^p Vozmozhna otpravka v regiony . ^p Zvonit' s 10 do 22 . ^p Na pochtu kruglosutochno.","{""Vid odezhdy"":""Muzhskaja odezhda"", ""Predmet odezhdy"":""Trikotazh i futbolki"", ""Razmer"":""4648 (M)""}",600,,0,0,0,0,14.83
56653632,Bytovaja elektronika,Noutbuki,Noutbuk Fujitsu Siemens S7110,"Fujitsu Siemens S7110 ^p Lifebook s series ^p b.u. v horoshem sostojanii ^p korpus chernyj ^p intel core 2CPU ^p t5500 1.66GHz ^p ekran 14"" ^p pamjat' 1Gb ^p zhestkij 150Gb ^p video 128Mb ^p DVD-pishuschij ^p Bljutuz ^p Wi-Fi ^p XP professional ^p Kamery net ^p batareja-okolo 2 chasov ^p +sumka v podarok ^p ul.Korablestroitelej ^p s 10-20 ^p Bez Torgov ^p esli ob'java na sajte-esche ne prodan* ^p Srochno***",,6000,,0,0,0,0,11.69
44083970,Transport,Avtomobili s probegom,"Daewoo Nexia, 2006",Prodaju mashinu Daewoo Nexia  2006 goda vypuska. konditsioner-polnaja elektrika.2 komplekta reziny na diskah.Sostojanie novogo avtomobilja(garazh-dacha),"{""Marka"":""Daewoo"", ""Model'"":""Nexia"", ""God vypuska"":""2006"", ""Probeg"":""50 000 - 54 999"", ""Tip kuzova"":""Hetchbek"", ""Tsvet"":""Krasnyj"", ""Ob'em dvigatelja"":""1.6"", ""Korobka peredach"":""Mehanicheskaja"", ""Tip dvigatelja"":""Benzinovyj"", ""Privod"":""Perednij"", ""Rul'"":""Levyj"", ""Sostojanie"":""Ne bityj""}",180000,,0,0,0,0,0.41
88173280,Nedvizhimost',Kvartiry,"2-k kvartira, 64 m, 2/3 et.","2-komnatnaja kvartira Generala Sysoeva ul. (s. Jamnoe), s. Jamnoe, 64,2/36,7/11 kv.m, 2/3kirp.,lodzhija zasteklena, s/u sovmeschennyj, Prodam novuju 2-h komnatnuju kvartiru v ekologicheski chistom rajone. Otlichnaja planirovka.32000 kv. m., 2200000 rub.,  246698,  t. 8-@@PHONE@@, 220-44-00, citadel-v.ru ^p  v baze: 246698","{""Tip ob'javlenija"":""Prodam"", ""Kolichestvo komnat"":""2"", ""Vid ob'ekta"":""Vtorichka"", ""Etazh"":""Ne pervyj i ne poslednij"", ""Etazh"":""2"", ""Etazhej v dome"":""< 5"", ""Etazhej v dome"":""3"", ""Tip doma"":""Kirpichnyj"", ""Adres"":""Ramon', ulitsa Generala Sysoeva ul. (s. Jamnoe)""}",2200000,,0,2,0,0,23.85
